Aulnay-sous-Bois,219
Boulogne-sur-Seine,219
"Chêne-Bourg (Suisse",219
Dessau,219
Kazan,219
"Plonévez-Porzay",219
Arcachon,218
"Ciudad Trujillo",218
Milon-la-Chapelle,218
Saint-Vincent-sur-Oust,218
"New York city",217
Cabestany,216
Einsiedeln,216
"L'Argentière-la-Bessée",216
Mazam,216
Vaison-la-Romaine,216
Aberdeen,215
Challes-les-Eaux,215
Fuveau,215
Lavaur,215
Margaux,215
Martigues,215
"Vitré",215
Cairo,214
"La Bégude-de-Mazenc",214
"Leipzig : Akad. Verlagsges",214
"Lèves",214
Pamplona,214
"Le Creusot",213
"Péronnas",213
"Viennae Austriae",213
Castelnaudary,212
Cracovie,212
Austin,211
Dresdae,211
Amsterodami,210
Cabourg,210
Lahore,210
"Lieux divers ?",210
Schiltigheim,210
"@ . In-8°",209
Bats,209
Fouesnant,209
"Gütersloh i. Westf",209
Ibos,209
Lincoln,209
Saint-Suliac,209
"Mazères",208
"Osnabrück",208
"Ramonville Saint-Agne",208
Turnhout,208
Vals-les-Bains,208
Arpajon,207
Montfort-en-Chalosse,207
"Nérac",207
Tiflis,207
Gedani,206
Schaffhausen,206
Berlaimont,205
Bernardswiller,205
Larbey,205
Monein,205
Rouville,205
Speyer,205
Wittenberg,205
"Le Bourg",204
"Lodève",204
Mortain,204
Nijmegen,204
"Rīgā",204
"Darnétal",203
Kobenhavn,203
"Quimperlé",203
Saint-Julien-en-Genevois,203
Yutz,203
Auray,202
Bar-sur-Seine,202
"Berlin (DDR",202
"Helsingissä",202
Isbergues,202
Leipzig-Reudnitz,202
Saint-Claude,202
"Vandoeuvre-lès-Nancy",202
Drancy,201
Grigny,201
Jarnac,201
Saint-Flour,201
Veronae,201
Arcis-sur-Aube,200
"Saint-Amand (Cher",200
Saint-Denis-la-Plaine,200
"Tōkyō",200
Klagenfurt,199
"Marpurgi Cattorum",199
Maubeuge,199
Saint-Affrique,199
Saint-Genis-Laval,199
"Villefranche-sur-Saône",199
Landerneau,198
Thouars,198
"Cöln",197
Digne-les-Bains,197
Granville,197
Lesneven,197
Poona,197
Solothurn,197
Vevey,197
Vitebergae,197
Conflans-Sainte-Honorine,196
"Fréhel",196
Houilles,196
"La Paz",196
Marmande,196
Verneuil-sur-Avre,196
"Königsberg i. P",195
Regiomonti,195
Kempen,194
"Köln-Kalk",194
"L'Isle-Adam",194
Mane,194
Fontfroide-le-Haut,193
Martel,193
"Québec (Canada",193
R,193
"Saint-Denis-La Plaine",193
Thoiry,193
Vertou,193
Cracoviae,192
Edinburg,192
France,192
Redon,192
Saint-Bonn,192
Montgeron,191
"Andrésy",190
"Baton Rouge",190
Delft,190
Dresde,190
"Freiburg i. B.",190
"Largentière",190
Montesson,190
Sarlat,190
Merseburg,189
Illkirch,188
"La Neuville-aux-Joûtes",188
"La Varenne-Saint-Hilaire",188
Maestricht,188
Marguerittes,188
Porto-Vecchio,188
"Saint-Pourçain-sur-Sioule",188
Avenione,186
"Bégrolles-en-Mauges",186
"Cér",186
"Le P",186
Nantua,186
"Lausanne (Suisse",185
Matriti,185
"Nördlingen",185
Pont-Saint-Esprit,185
Savigny-sur-Orge,185
Wageningen,185
"Avrillé",184
Cherbourg-Octeville,184
Olten,184
Rio-de-Janeiro,184
"Val-des-Prés",184
Bluffy,183
Dardilly,183
Deventer,183
Marburgi,183
"Ochsenfurt a. M",183
Rixheim,183
"Romanel-sur-Lausanne (Suisse",183
Saint-Laurent-le-Minier,183
"Saint-Ouen-l'Aumône",183
"Serres-Morlaàs",183
Brionne,182
Guillestre,182
Hannoverae,182
"La Garenne-Colombes",182
Pondicherry,182
"Saint-Sébastien-sur-Loire",182
"Garden City",181
Ivry,181
Laz,181
"Moscou-Pétrograd",181
Vervins,181
Wissous,181
Hauniae,180
"La Tronche",180
"Le Revest-les-Eaux",180
Nyons,180
Parmae,180
Vernon,180
Avignoun,179
Bazas,179
"Bouère",179
Daventriae,179
Fulda,179
Grez-sur-Loing,179
"Méry-sur-Oise",179
Naples,179
Springfield,179
"Valence-sur-Rhône",179
Cuss,178
Remoulins-sur-Gardon,178
"Borna-Lpz. : Noske",177
"Brissac-Quincé",177
Cleveland,177
Gien,177
"L'Isle-sur-la-Sorgue",177
Lexington,177
Tanger,177
Taulignan,177
Ulmae,177
Urrugne,177
Wellington,177
Crozon,176
"Le Juch",176
Lens,176
Noisiel,176
Providence,176
Vire,176
Falaise,175
Marpent,175
"Saint-Égrève",175
Tolose,175
"Wolfenbüttel",175
"Armentières",174
Epernay,174
Eth,174
